Volume 22(2014) > Number 4	5. Sulfur compounds identification and quantification from Allium spp. fresh leaves	Liliana Gıˆtin, Rodica Dinica, Camelia Neagu*, Loredana Dumitrascu	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2189&chk=FB3D4166-579C-42E5-AEB3-36BA24A3DACC	2015-03-19	
Volume 22(2014) > Number 4	6. Characterization of odor-active compounds in cooked meat of farmed obscure puffer (Takifugu obscurus) using gas chromatographyemass spectrometryeolfactometry	Ning-Ping Tao*, Rong Wu, Pei-Gen Zhou, Sai-Qi Gu, Wei Wu	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2190&chk=86EE4F5C-BE5A-4600-B368-F46B85B99DCF	2015-03-19	
Volume 22(2014) > Number 4	7. Total nutritional capacity and inflammation inhibition effect of Acalypha alnifolia Klein ex wilddAn unexplored wild leafy vegetable	Revathi Ponnusamy, Parimelazhagan Thangaraj*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2191&chk=5D2B82E1-FBC1-4238-90D4-A7E53E05063F	2015-03-19	
Volume 22(2014) > Number 4	8. Clove (Syzygium aromaticum) ingredients affect lymphocyte subtypes expansion and cytokine profile responses: An in vitro evaluation	Shaghayegh Pishkhan Dibazar, Shirin Fateh, Saeed Daneshmandi*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2192&chk=6D048198-17B1-4FEF-9C90-4BC435476971	2015-03-19	
Volume 22(2014) > Number 4	9. Dolichos biflorus exhibits anti-inflammatory and antioxidant properties in an acute inflammatory model	Limi Elizabeth Mathew, G. Sindhu, A. Helen*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2193&chk=5C11F3EF-8BF2-48E8-AC31-053F6E51A187	2015-03-19	
Volume 22(2014) > Number 4	10. Regulation of human cytokines by Cordyceps militaris	Yong Sun, Yani Shao, Zhiguo Zhang, Lianfen Wang, Alfred M. Marig, Guangchang Pang, Chaoyu Geng, Chi-Tang Ho, Qiuhui Hu, Liyan Zhao	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2194&chk=23813FCC-A9DE-4005-8750-E53B22AA6C40	2015-03-19	
Volume 22(2014) > Number 4	11. Optimization of fermentation process of Cordyceps militaris and antitumor activities of polysaccharides in vitro	Shuang Yang, Lu Jin, Xiaodong Ren, Jiahui Lu, Qingfan Meng*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2195&chk=4025BFB4-32CB-40EB-A7A7-20D6501BBF59	2015-03-19	
Volume 22(2014) > Number 4	12. Hypocholesterolemic properties of grapefruit (Citrus paradisii) and shaddock (Citrus maxima) juices and inhibition of angiotensin-1-converting enzyme activity	Ganiyu Oboh*, Fatai O. Bello, Ayokunle O. Ademosun	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2196&chk=E4E1C5E4-8A5E-419B-A07B-7A928783BD11	2015-03-19	
Volume 22(2014) > Number 4	13. Effect of γ-aminobutyric acid and nattokinase-enriched fermented beans on the blood pressure of spontaneously hypertensive and normotensive WistareKyoto rats	Kanintra Suwanmanon*, Pao-Chuan Hsieh	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2197&chk=DA38778C-4196-414F-B9CD-F052E201F631	2015-03-19	
Volume 22(2014) > Number 4	14. Extraction of water-soluble polysaccharide and the antioxidant activity from Semen cassiae	Changjian Liu, Qiu Liu b, Junde Sun, Bo Jiang, Jianfang Yan	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2198&chk=36F0170C-983C-4497-898E-56F0E2B15DD0	2015-03-19	
Volume 22(2014) > Number 4	15. Application of ion mobility spectrometry for the determination of tramadol in biological samples	Ali Sheibani*, Najmeh Haghpazir	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2199&chk=E8635DC2-C350-481E-B74D-A5B0298DC218	2015-03-19	
Volume 22(2014) > Number 4	16. Antioxidant effects of Camellia sinensis L. extract in patients with type 2 diabetes	Asta Spadiene*, Nijole Savickiene, Liudas Ivanauskas, Valdas Jakstas, Andrejs Skesters, Alise Silova, Hiliaras Rodovicius	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2200&chk=1E6ECC4A-3335-4B4D-8B26-E4979AB12F4E	2015-03-19	
Volume 22(2014) > Number 4	17. Voltammetric determination of chlorogenic acid in pharmaceutical products using poly(aminosulfonic acid) modified glassy carbon electrode	Mingyong Chao*, Xinying Ma	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2201&chk=60464571-A4AD-4D33-AD15-D86587377AA6	2015-03-19	
Volume 22(2014) > Number 4	18. Analytical method development and validation of simultaneous estimation of rabeprazole, pantoprazole, and itopride by reverse-phase high-performance liquid chromatography	Senthamil Selvan Perumal, Sanmuga Priya Ekambaram*, Samundeswari Raja	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2202&chk=CB489FC0-8A51-4C1C-9D52-CAB339A6E45A	2015-03-19	
Volume 22(2014) > Number 4	19. Electrochemistry and determination of cefdinir by voltammetric and computational approaches	İbrahim Hüdai Taşdemir	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2203&chk=AA233383-8644-4A32-AE82-2041EB367542	2015-03-19	
Volume 22(2014) > Number 4	20. Determination of L-arginine content in Radix isatidis by a composite fluorescent probe of Pd (II)	Dingxi Cheng*, Huiyu Zhu	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2204&chk=F97F2C29-8C58-42A5-9D14-D9A62D67481E	2015-03-19	
Volume 22(2014) > Number 4	21. Formulation and evaluation of controlled-release of telmisartan microspheres: In vitro/in vivo study	Praveen Kumar Gaur*, Shikha Mishra, Meenakshi Bajpai	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2205&chk=99C4CEEA-2643-41CF-8159-B026A626710B	2015-03-19	
Volume 22(2014) > Number 4	22. Binding interactions of niclosamide with serum proteins	Esra Maltas*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2206&chk=C666A076-F4F4-4D83-92E7-2F2F5E6F2B8F	2015-03-19	
Volume 22(2014) > Number 4	23. Use of a failure probability constraint to suggest an initial dose in a phase I cancer clinical trial	Shu-Chen Chang, Chee-Jen Chang*1, Yu-Jr Lin d, Ie-Bin Lian, Cathy S.J. Fann**	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2207&chk=4BFA9048-80BF-41A2-99B9-BE8E339B8465	2015-03-19	
Volume 22(2014) > Number 4	ACKNOWLEDGMENT OF REVIEWERS	Editors’ note	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2208&chk=B4788BA0-8286-461A-9F78-BA3771889C32	2015-03-19	
