衛評餐服字第190號	臺北市	餐飲服務業	康華大飯店股份有限公司(中餐廳廚房)	康車	104 中山區 松江路306號	02-25215151	有效	2016-12-02	1,000	曾O柔	中廚房副主廚 鄭O俊中廚房行政主廚 蘇O祿餐飲部專員 曾O柔					中華民國103年11月28日FDA食字第1030047437號函公布	
衛評餐服字第178號	臺北市	餐飲服務業	臺北市私立靜修女子高級中學供膳場所	歐陽台英	103 大同區 寧夏路59號	02-25574345	有效	2016-02-21	2,200餐食份/日	蔣O君	衛生管理專責人員既營養師 蔣O君主廚 張O宗負責人 林O廷	上林餐飲事業股份有限公司	林漢廷	新北市新店區寶興路45巷8弄6號	02-29102502		
衛評餐服字第179號	臺中市	餐飲服務業	國立豐原高級中學學生餐廳廚房	匡格非	420 豐原區 水源路150號	04-25290381	有效	2016-03-06	3,000	鍾O靜	衛生管理專責人員既營養師 鍾O靜廚師 王O珺總經理 童O賢經理 趙O毅	台邑餐飲有限公司	童育賢	台中市清水區和睦路三段50巷20號	04-26202168		
衛評餐服字第180號	新北市	餐飲服務業	財團法人新北市私立及人高級中學供膳場所	洪騰祥	231 新店區 安興路1號	02-22112581	有效	2016-07-06	3,000	蔡O諺	衛生管理專責人員暨營養師 蔡O諺主廚 羅O辰營養師 林O修	上林餐飲事業股份有限公司承包	林漢廷	新北市新店區寶興路45巷8弄6號	02-29102502	中華民國103年7月11日FDA食字第1030025696號函公布	
衛評餐服字第181號	臺中市	餐飲服務業	臺中市西區中正國民小學供膳場所	陳進福	403 西區 英才路423號	04-23251441	有效	2016-07-08	3,000	王O珺	衛生管理專責人員 王O珺營養師 陳O君倉管 王O舒	台邑餐飲有限公司承包	童育賢	臺中市清水區和睦路三段50巷20號	04-26202618	中華民國103年7月11日FDA食字第1030025697號函公布	
衛評餐服字第182號	臺北市	餐飲服務業	豐隆大飯店股份有限公司(台北君悅大飯店會議宴會部-中式廚房)	郭令明	110 信義區 松壽路2號	02-27201200	有效	2016-07-17	720	李O鎮	衛生管理專責人員 李O鎮執行副總主廚 陳O烽會議宴會部副主廚 江O易					中華民國103年12月11日FDA食字第1030049390號函公布	
衛評餐服字第185號	臺中市	餐飲服務業	臺中市北屯區陳平國小午餐廚房	許慶昌	406 北屯區 陳平路58號	04-22935229	有效	2016-09-11	2,000	王O容	衛生管理專責人員 王O容營養師 蔡O玲營養師 簡O婕營養師 蔡O君午餐秘書 王O鳴	梅景食品股份有限公司	黃信允	雲林縣西螺鎮福田里社口68-19號	05-5882573		
衛評餐服字第187號	臺中市	餐飲服務業	臺中市大勇國民小學供膳場所	周玉娟	403 西區 忠明南路515號	04-23730910	有效	2016-10-03	3,000	蘇O亭 邱O菁	衛生管理專責人員 蘇O亭衛生管理專責人員 邱O菁營養師 梁O慈	台邑餐飲有限公司	童育賢	台中市清水區和睦路三段50巷20號	04-26202618	中華民國103年10月9日FDA食字第1030038594號函公布	
衛評餐服字第188號	彰化縣	餐食製造業	彰化縣立崙雅國民小學午餐廚房供膳場所	吳明德	511 社頭鄉 員集路一段615號	04-8736371	有效	2016-10-07	6,000	徐O佑 蕭O超	衛生管理專責人員 徐O佑衛生管理專責人員 蕭O超營養師 黃O瑜午餐秘書 王O雯	梅景食品股份有限公司	黃信允	雲林縣西螺鎮福田里社口68-19號	05-5882573	中華民國103年10月9日FDA食字第1030039359號函公布	
衛評餐服字第189號	基隆市	餐飲服務業	衛生福利部基隆醫院供膳場所	王文彥	201 信義區 信二路268號	02-24292525	有效	2016-10-13	2,100	黃O淳	供膳營養師 張O敏營養師 李O蕙營養師 張O婷衛生管理專責人員 黃O淳	米之香食品有限公司	謝騏安	高雄市三民區建工路776號13樓	07-7021966		
衛評餐服字第191號	新北市	餐食製造業	上海鄉村餐飲股份有限公司中和分公司(上海鄉村晶宴中和館)	薛永祥	235 中和區 中山路二段351號	02-22266277	有效	2016-12-08	1,000	蔡O甫 施O宏	衛生管理專責人員暨廚務課頭鍋師傅 蔡O甫衛生管理專責人員代理人暨廚務課頭口燉 施O宏駐店經理 巫O宮廚務課副主廚 劉O豪西點課主廚 陳O貴						
衛評餐服字第192號	新北市	餐飲服務業	新北市淡水區新市國民小學供膳場所	林建棕	251 淡水區 中山北路二段200號	02-26262141	有效	2016-12-09	4,000	蘇O永	新市國小公職營養師 吳O娟統鮮美食股份有限公司經理 張O涵統鮮美食股份有限公司營養師 蘇O永	統鮮美食股份有限公司承包	范銘聰	新北市五股區五權七路77號	02-22999899		
衛評餐服字第193號	新北市	餐飲服務業	中華電信股份有限公司中華電信學院員工餐廳	蔡力行	220 板橋區 民族路168號	02-29639577	有效	2016-12-15	1,600	戴O貴	衛生管理(專責)人員暨佳山企業有限公司派駐本學院之經理 戴O貴佳山企業有限公司派駐本學院之駐店店長 王O娟中華電信學院代表 韓O聲佳山企業有限公司派駐本學院之主廚 趙O陞	佳珊企業有限公司	洪恢駿	新北市新莊區信義里幸福路64巷10號	02-86718669		
衛評餐服字第194號	臺東縣	餐飲服務業	知本老爺大酒店股份有限公司知本老爺大酒店那魯灣餐廳	林清波	954 卑南鄉 溫泉村龍泉路113巷23號	089-510680	有效	2017-01-22	440	葉O和	衛生管理(專責)人員暨膳務部副主廚 葉O和膳務部主廚 謝O龍餐飲部經理 陳O雄						
衛評餐服字第195號	新北市	餐飲服務業	富信大飯店股份有限公司(鼎園中餐廳)	劉書宏	221 汐止區 大同路一段128號	02-26416333	有效	2017-01-19	188	黃O宏	中餐廳主廚 簡O皓餐飲部協理 謝O生衛生管理(專責)人員暨餐務組領班 黃O宏餐務專員 ?O萍中餐廳經理 王O雁教育訓練經理 潘O惠						
衛評餐服字第196號	屏東縣	餐飲服務業	屏基醫療財團法人屏東基督教醫院供膳場所	余廣亮	900 屏東市 大連路60號	08-7368686	有效	2017-01-22	900	陳O芳	營養師 陳O琳營養師 侯O如組長業務代理人 吳O瑩衛生管理(專責)人員 陳O芳營養師 周O菁廚房主廚 林O堡						
衛評餐服字第197號	花蓮縣	餐飲服務業	天祥晶華飯店股份有限公司太魯閣晶英酒店中餐廳	薛明敏	972 秀林鄉 富世村天祥路18號	03-8691158	有效	2017-01-27	800	廖O瑋	行政主廚 高O峰衛生管理(專責)人員暨中廚領班 廖O瑋廚房助理 蔡O均採購經理 林O玉值班工程師 林O昌						
衛評餐服字第198號	新北市	餐食製造業	富信大飯店股份有限公司富信大飯店宴會廳	劉書宏	221 汐止區 大同路一段128號	02-26146333	有效	2017-01-29	1,480	黃O宏	衛生管理人員暨餐務組領班 黃O宏宴會廳副理 林O樺餐飲部協理 謝O生餐務組專員 徐O萍宴會廳主任 江O澤教育訓練經理 潘O惠						
衛評餐服字第199號	臺中市	餐飲服務業	福順股份有限公司台中福華大飯店海華樓	廖國宏	407 西屯區 安和路129號	04-24632323	有效	2017-02-24	500	張O傑	中餐廚師 張O智海華樓餐廳長 蔡O育人資部經理 王O惠衛生管理(專責)人員暨中餐廚師 張O傑保管組組員 張O瑋保管組組長 鄭O哲西餐主廚 蘇O進						
衛評餐服字第200號	桃園縣	餐飲服務業	長庚醫療財團法人林口長庚紀念醫院養生村伙食廚房供膳場所	翁文能	333 龜山區 舊路村長青路2號	03-3492345	有效	2018-02-24	2,400	黃O嫈	鼎正有限公司業務部經理 游O玲林口長庚營養師 劉O怡林口長庚廚房班長 廖O鼎正有限公司駐點營養師暨衛生管理(專責)人員 黃O嫈						
衛評餐服字第201號	新北市	餐飲服務業	富信大飯店股份有限公司富信大飯店樂廚自助餐廳	劉書宏	221 汐止區 大同路一段128號	02-26416333	有效	2017-03-09	596	黃O宏	衛生管理人員暨餐務組領班 黃O宏餐飲部協理 謝O生自助餐廳經理 閻O龍自助餐廚房領班 簡O民教育訓練經理 潘O惠						
衛評餐服字第097號	花蓮縣	餐飲服務業	統帥大飯店股份有限公司中餐廳	張峻熒	970 花蓮市 公園路36號	038-326123	有效	2016-01-17	2,000餐食份/日	林O火	中餐部副主廚 呂O洋中廚房點心部領班 范O政中廚房砧板部領班 黃O賢						
