id,title,description,url,class,provider,columns,frequency,updated,contact,contact_phone
71,含藥化粧品許可證資料集,含藥化粧品許可證資料定期與藥證業務管理系統同步，藉此提供醫師、藥師、醫護人員、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=71,化粧品,醫療器材及化粧品組,許可證字號、註銷狀態、註銷日期、註銷理由、有效日期、發證日期、許可證種類、舊證字號、通關簽審文件編號、中文品名、英文品名、用途、劑型、包裝、化粧品類別、主成分略述、限制項目、申請商名稱、申請商地址、申請商統一編號、製造商名稱、製造廠廠址、製造廠公司地址、製造廠國別、製程、異動日期,每月,2017/12/04,葉小姐,02-2787-7565
72,含藥化粧品詳細處方成分資料集,本資料集提供含藥化粧品詳細處方成分資料，並定期與藥證業務管理系統同步，藉此提供醫師、藥師、醫護人員、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=72,化粧品,醫療器材及化粧品組,許可證字號、處方標示、成分名稱、含量描述、含量、含量單位,每月,2017/12/06,葉小姐,02-2787-7565
73,含藥化粧品仿單或外盒資料集,本資料集提供含藥化粧品仿單或外盒資料，並定期與藥證業務管理系統同步，藉此提供醫師、藥師、醫護人員、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=73,化粧品,醫療器材及化粧品組,許可證字號、中文品名、英文品名、仿單圖檔連結、外盒圖檔連結,每月,2017/12/06,葉小姐,02-2787-7565
97,食品業者登錄資料集,藉由本資料集可查詢於食品業者登錄平台完成登錄之食品業者資訊。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=97,食品,食品組,公司或商業登記名稱、公司統一編號、業者地址、食品業者登錄字號、登錄項目,每月,2017/11/10,黃先生,02-2787-8059
98,西藥醫療器材化粧品廣告核准資料集,本資料集主要提供衛生單位核准之西藥、醫療器材及化粧品廣告核准基本資料，以供各界查詢。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=98,其他,醫療器材及化粧品組,審查機關、產品類別、廣告品名、申請廠商、廣告核准字號、核准起始日期、核准結束日期、廣告類別,每月,2017/12/03,林小姐,02-2787-8281
99,化粧品GMP查核名單資料集,本資料集開放化粧品GMP查核名單資料，並同步署網更新，藉此提供消費者、業者……等進一步使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=99,化粧品,醫療器材及化粧品組,編號、廠商名稱、廠商地址、劑型、第1次通過日期、第2次通過日期、是否在3年有效期限內,不定期,2017/10/26,葉小姐,02-2787-7565
100,藥物濫用案件暨檢驗統計資料集,本資料集開放藥物濫用案件暨檢驗統計資料，並同步署網更新，藉此提供一般民眾等進一步使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=100,管制藥品,管制藥品組,標題、連結,每一年,2017/08/23,李先生,02-2787-7635
101,管制藥品簡訊季刊資料集,本資料集開放管制藥品簡訊季刊資料，並同步署網更新，藉此提供一般大眾等進一步使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=101,管制藥品,管制藥品組,發布日期、標題、網站連結,不定期,2017/08/23,王小姐,02-2787-7634
102,國產及輸入生物藥品檢驗封緘資料集,本資料集提供國產及輸入生物藥品檢驗封緘資料，藉此提供醫師、藥師、醫護人員、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=102,研究檢驗,研究檢驗組,製劑別、申請廠商、製劑名稱、製造批號、有效期限、包裝、封緘數量、封緘劑量、封緘日期、備註,每月,2017/11/17,杜小姐,02-2787-7756
103,國內執行臨床試驗名單資料集,供查驗登記用國內臨床試驗報告備查清單。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=103,藥品,藥品組,許可證字號、核准日期、英文品名、藥品有效成分、藥商名稱、期滿日期、類別,不定期,2017/08/23,林先生,02-2787-7458
104,經評估有替代藥品品項資料集,供廠商、醫療人員及民眾查詢藥品短缺相關訊息。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=104,藥品,藥品組,編號、通報時間、中文品名、英文品名、許可證字號、成分學名、劑型劑量、許可證持有藥商、短缺原因、評估結果及建議,不定期,2015/07/01,鄭先生,2787-7457
105,經評估無替代藥品品項資料集,供廠商、醫療人員及民眾查詢藥品短缺相關訊息,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=105,藥品,藥品組,編號、通報時間、中文品名、英文品名、許可證字號、成分學名、劑型劑量、許可證持有藥商、短缺原因、評估結果及建議,不定期,2017/08/23,鄭先生,2787-7457
106,藥品已解除短缺品項資料集,本資料集來源來自藥品短缺資訊網的「最新消息」，並每月與該網站同步資訊，藉以提供醫療人員、業者、研究機構和一般民眾使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=106,藥品,藥品組,編號、通報時間、中文品名、英文品名、許可證字號、成分學名、劑型劑量、許可證持有藥商、短缺原因、預估解決時間、備註,不定期,2015/07/01,鄭先生,2787-7457
107,監視成分藥品執行國內BA/BE/Dissolution試驗清單資料集,"已領有國內許可證之含監視新藥成分藥品於國內執行生體可用率、生體相等性或溶離率曲線比對試驗之紀錄清單。上表資料統計至106年9月30日止
列屬新藥(併查登)、於國外執行、供變更登記之試驗未列入本清單",http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=107,藥品,藥品組,試驗藥品監視新藥成分、申請者、許可證、報告書BA、報告書BE、報告書Dis、報告書核准日期、對照品商品名、對照品製造廠名、國別,每3個月,2017/11/27,洪小姐,02-2787-7455
108,非監視成分藥品執行國內BA/BE/Dissolution試驗資料集,"已領有國內許可證之含非監視新藥成分藥品於國內執行生體可用率、生體相等性或溶離率曲線比對試驗之紀錄清單。
本資料統計至106年9月30日止
列屬新藥(併查登)、於國外執行、供變更登記之試驗未列入本清單",http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=108,藥品,藥品組,試驗藥品監視新藥成分、申請者、許可證、報告書BA、報告書BE、報告書Dis、報告書核准日期、對照品商品名、對照品製造廠名、國別,每3個月,2017/11/27,洪小姐,02-2787-7455
109,監視成分藥品執行國內BA/BE試驗統計資料集,"所有曾於國內執行生體可用率或生體相等性試驗(不含溶離率曲線比對試驗)之監視成分藥品統計表(依成分分類，包含已領證或未領證之藥品)

上表資料統計至106年9月30日止			
計算項目包含查驗登記用(含新藥、學名藥)、上市後變更用等之類別。			
原案不准，申復通過者以""不准""及""准""各1件計算			
原案不准，申復亦不准者以""不准""1件計算",http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=109,藥品,藥品組,試驗藥品監視新藥成分、報告書准、報告書不准、報告書小計,每3個月,2017/11/27,洪小姐,02-2787-7455
110,非監視成分藥品執行國內BA/BE試驗統計資料集,"所有曾於國內執行生體可用率或生體相等性試驗(不含溶離率曲線比對試驗)之非監視成分藥品統計表(依成分分類，包含已領證或未領證之藥品)

計算項目包含查驗登記用(含新藥)、上市後變更用之類別。註銷BE核備函者仍列入計算。原案不准，申復通過者以""不准""及""准""各1件計算。原案不准，申復亦不准者以""不准""1件計算。",http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=110,藥品,藥品組,試驗藥品非監視新藥成分、報告書准、報告書不准、報告書小計,每3個月,2017/11/27,洪小姐,02-2787-7455
111,醫療器材GMP認可登錄資料集,本資料集來源來自醫療器材E化管理資料庫查詢系統，並每週與該系統同步三年內有效期間內資訊，藉以提供醫療人員、業者、研究機構和一般民眾使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=111,風險管理,風險管理組,製造廠名稱、製造廠地址、登錄號碼、登錄品項、是否在3年有效期間內、有效期限,每週,2017/12/06,蘇先生/小姐,2787-7183
112,醫療器材QSD認可登錄資料集,本資料集來源來自醫療器材E化管理資料庫查詢系統，並每週與該系統同步三年內有效期間內資訊，藉以提供醫療人員、業者、研究機構和一般民眾使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=112,風險管理,風險管理組,製造廠名稱、製造廠地址、登錄號碼、登錄品項、國別、藥商名稱、是否在3年有效期間內、有效期限,每週,2017/12/08,蘇先生/小姐,2787-7183
113,牛海綿狀腦病專家諮詢會委員名單資料集,本資料集提供「牛海綿狀腦病專家諮詢會委員名單」，以提供一般民眾、業者、學術機構等使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=113,食品,食品組,年度、姓名、專長、發佈日期,每一年,2017/08/23,李小姐,02-2787-7324
114,食品中毒案件各月別案件數統計,本資料集提供民國70年以後「食品中毒案件各月別案件數統計」，以提供一般民眾、業者、學術機構等使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=114,食品,食品組,年度、一月、二月、三月、四月、五月、六月、七月、八月、九月、十月、十一月、十二月、總計,每一年,2017/08/24,黃小姐,02-2787-7392
115,食品中毒案件病因物質案件數統計,本資料集提供民國70年以後「食品中毒案件案件病因物質案件數統計」，以提供一般民眾、業者、學術機構等使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=115,食品,食品組,年度、病因物質判明合計、細菌性中毒小計、腸炎弧菌、沙門氏桿菌、病原性大腸桿菌、金黃色葡萄球菌、仙人掌桿菌、肉毒桿菌、其它、化學物質、天然毒、諾羅病毒、病因物質不明合計,每一年,2017/08/24,黃小姐,02-2787-7392
116,食品中毒案件原因食品案件數統計,本資料集提供民國70年以後「食品中毒案件原因食品案件數統計」，以提供一般民眾、業者、學術機構等使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=116,食品,食品組,年度、原因食品判明合計、水產品、水產加工品、肉類及其加工品、蛋類、乳類、穀類、蔬果類、糕餅糖果類、複合調理食品、其他、原因食品不明合計,每一年,2017/08/24,黃小姐,02-2787-7392
117,食品中毒案件攝食場所案件數統計,本資料集提供民國70年以後「食品中毒案件攝食場所案件數統計」，以提供一般民眾、業者、學術機構等使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=117,食品,食品組,年度、自宅、供膳之營業場所、學校、辦公場所、醫療場所、運輸工具、部隊、野外、攤販、外燴、監獄、其他、總計,每一年,2017/08/24,黃小姐,02-2787-7392
118,食品中毒案件攝食場所患者數統計,本資料集提供民國70年以後「食品中毒案件攝食場所患者數統計」，以提供一般民眾、業者、學術機構等使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=118,食品,食品組,年度、自宅、供膳之營業場所、學校、辦公場所、醫療場所、運輸工具、部隊、野外、攤販、外燴、監獄、其他、總計,每一年,2017/08/24,黃小姐,02-2787-7392
119,食品中毒案件食品被污染或處置錯誤場所案件數統計,本資料集提供民國79年以後「食品中毒案件食品被污染或處置錯誤場所案件數統計」，以提供一般民眾、業者、學術機構等使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=119,食品,食品組,年度、自宅、供膳之營業場所、學校、辦公場所、醫療場所、食品工廠、攤販、販賣地點、部隊、原料食品採集場所、野外、外燴、監獄、其他、不明場所、總計,每一年,2017/08/24,黃小姐,02-2787-7392
120,本署新聞公告資料集,本資料集提供本署新聞公告資料，提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=120,其他,資訊室,標題、內容、附檔連結、發布日期,不定期,2017/12/09,陳先生,02-2787-7895
121,公告檢驗方法資料集,本資料集提供公告檢驗方法資料，藉此提供學術單位、實驗機構、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=121,研究檢驗,研究檢驗組,標題、發布日期、連結,不定期,2017/11/16,徐小姐,02-2787-7718
122,建議檢驗方法資料集,本資料集提供建議檢驗方法資料，藉此提供學術單位、實驗機構、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=122,研究檢驗,研究檢驗組,標題、發布日期、連結,不定期,2017/11/21,徐小姐,02-2787-7718
123,食品添加物規格檢驗方法資料集,本資料集提供食品添加物規格檢驗方法資料，藉此提供學術單位、實驗機構、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=123,研究檢驗,研究檢驗組,標題、發布日期、連結,不定期,2017/11/16,徐小姐,02-2787-7718
124,藥物食品安全週報資料集,本資料集來源來自食品藥物管理署之藥物食品安全週報專區，並每週與該網頁同步更新，藉以提供一般民眾使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=124,風險管理,風險管理組,標題、連結、發布日期,每週,2017/12/06,許先生/小姐,02-2787-7115
125,牛海綿狀腦病專家諮詢會議紀錄資料集,本資料集提供103年以後「牛海綿狀腦病專家諮詢會議之會議記錄」，以提供一般民眾、業者、學術機構等使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=125,食品,食品組,會議名稱、會議紀錄檔案連結、發布日期,每一年,2016/12/15,陳小姐,02-2787-7324
126,輸入食品安全管理國際研討會議資料集,本資料集提供輸入食品安全管理國際研討會議資料，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=126,食品,食品組,類別、標題、發布日期、連結,每一年,2017/11/12,連小姐,02-2787-7326
127,輸入食品宣導單張資料集,本資料集提供輸入食品宣導單張資料，藉此提供、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=127,食品,食品組,標題、發布日期、連結,每一年,2017/02/03,連小姐,02-2787-7326
128,HACCP課程辦理單位名單資料集,本資料集提供食品藥物管理署認可之HACCP課程辦理單位名單資料，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=128,食品,食品組,名稱、地址、電話、連結,每半年,2017/11/08,呂先生,02-2787-7366
129,衛生講習機構名單資料集,本資料集提供各縣市衛生局認可之衛生教育講習機構名單資料，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=129,食品,食品組,名稱、地址、電話、全國性講習機構、連結,每半年,2017/11/08,呂先生,02-2787-7366
130,廚師證書辦理單位名單資料集,本資料集提供廚師證書辦理單位名單資料，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=130,食品,食品組,名稱、地址、電話、連結,每月,2017/11/22,呂先生,02-2787-7366
131,消費紅綠燈-國際化粧品,針對國際化粧品回收資訊，由人工每日巡查國外衛生機關網站公布的資訊，主要選定本國進口量較大的國家，例如美、英、日、歐盟…等國家，翻譯並彙整後公開的資料。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=131,化粧品,醫療器材及化粧品組,燈號、標題名稱、事件過程、處置建議、附檔、更新日期,每月,2017/12/04,朱小姐,02-2787-8294
132,年度管制藥品實地稽核查獲違規者違規項目統計資料集,本資料集提供年度管制藥品實地稽核查獲違規者違規項目統計資料，並每年更新，藉此提供一般民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=132,管制藥品,管制藥品組,違規項目、機構業者別_醫院、機構業者別_診所、機構業者別_藥局、機構業者別_西藥製造、機構業者別_西藥販賣、機構業者別_畜牧獸醫機構、機構業者別_獸醫診療機構、機構業者別_動物用藥品製造、機構業者別_動物用藥品販售、機構業者別_醫藥教育研究試驗機構、機構業者別_其他、機構業者別_合計,每一年,2017/06/22,鍾小姐,02-2787-7624
133,年度管制藥品實地稽核結果資料集,本資料集提供年度管制藥品實地稽核結果資料，並每年更新，藉此提供一般民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=133,管制藥品,管制藥品組,機構業者別、稽核家次、違規家次、違規比例,每一年,2017/06/22,鍾小姐,02-2787-7624
134,臺灣觀光夜市美食街衛生自主管理與輔導資料集,本資料集提供民國100年至102年「臺灣觀光夜市美食街衛生自主管理與輔導資料」，提供一般民眾參考使用。惟103年起未辦理觀光夜市美食街之輔導計畫，故本資料集將不再新增資料。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=134,食品,食品組,年度、區域、觀光夜市名稱或美食街名稱、店家名稱、供餐型式,不定期,2015/02/05,呂先生,02-2787-7366
135,輸入食品管理暨輸入查驗統計年報出版品資料集,本資料集提供輸入食品管理暨輸入查驗統計年報出版品連結，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=135,食品,食品組,標題、連結,每一年,2017/08/23,陳小姐,02-2787-7329
136,罕見疾病藥物年報,本資料集提供罕見疾病藥物資料庫系統的藥物年報，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=136,藥品,藥品組,藥物年報名稱、檔案下載連結、目錄連結,每一年,2017/08/23,黃小姐,02-2787-7441
137,各年度各國食品輸入重量前10名資料集,本資料集提供各年度各國食品輸入重量前10名，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=137,食品,北區管理中心,年度、排名、國別、輸入重量,每一年,2017/08/23,沈先生,2787-8379
138,各年度輸入重量前10名之中分類產品資料集,本資料集提供各年度輸入重量10名之中分類產品，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=138,食品,北區管理中心,年度、排名、產品中分類、輸入重量公噸、佔總輸入重量百分比,每一年,2017/08/23,沈先生,2787-8379
139,各年度輸入食品各中分類產品檢驗結果資料集,本資料集提供各年度輸入食品各中分類產品檢驗結果，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=139,食品,北區管理中心,年度、產品中分類、查驗批數、檢驗批數、檢驗批數比例、不符合批數、不符合批數比例,每一年,2017/10/03,沈先生,2787-8379
140,各年度輸入食品各檢驗項目檢驗結果資料集,本資料集提供各年度輸入食品各檢驗項目檢驗結果，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=140,食品,北區管理中心,年度、檢驗項目、檢驗批數、不合格批數、不合格率一、不合格率二,每一年,2017/08/23,沈先生,2787-8379
141,日本輸入食品輻射抽驗結果資料集,本資料集介接TFDA署網「最新食品輻射監測專區」資料連結，並藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=141,食品,北區管理中心,標題、連結、發布日期,不定期,2017/12/07,詹先生,02-2787-8393
142,管制藥品分級及品項資料集,本資料集提供食品藥物管理署認可之管制藥品分級及品項資料，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=142,管制藥品,管制藥品組,標題、連結,不定期,2017/09/21,萬先生,2787-7667
143,管制藥品管理相關法規資料集,食品藥物管理署依職掌權責公告訂定管制藥品管理相關法律規範，包含法律、標準、辦法、指引、要點、函釋…等。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=143,管制藥品,管制藥品組,標題、連結、更新日期,每月,2017/11/10,王先生,02-2787-7617
144,衛生福利部食品藥物管理署預算書資料集,衛生福利部食品藥物管理署單位預算、衛生福利部食品藥物管理署附屬單位預算。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=144,其他,主計室,標題、發布日期、連結,每一年,2017/09/19,吳小姐,02-2787-7963
145,衛生福利部食品藥物管理署決算書資料集,衛生福利部食品藥物管理署單位決算、衛生福利部食品藥物管理署附屬單位決算。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=145,其他,主計室,標題、發布日期、連結,每一年,2017/08/24,吳小姐,02-2787-7963
146,化粧品不合格產品名單資料集,本資料集為「化粧品不合格產品名單」資料，並與署網同步更新，藉此提供學術單位、業者、民眾等使用者進一步使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=146,化粧品,醫療器材及化粧品組,產品品名、批號、廠商名稱、品質檢驗判定結果,不定期,2015/03/25,楊小姐,02-2787-7591
147,市售食品中殘留動物用藥監測結果資料集,本資料集提供市售食品中殘留動物用藥監測結果，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=147,食品,中區管理中心,年度月份、抽樣衛生局、檢體名稱、抽驗廠商、檢出項目及殘留容許量,不定期,2017/11/02,陳先生,04-2369-2440
148,市售食品中真菌毒素汙染監測計畫檢驗結果資料集,本資料集提供市售食品中真菌毒素汙染監測計畫檢驗結果，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=148,食品,北區管理中心,年度、檢體名稱、抽驗廠商名稱、抽驗廠商地址、有效日期、產地、真菌毒素檢出量及其限量標準、發布日期,不定期,2015/04/01,陳先生,03-850-9021
149,食米中重金屬含量監測檢驗結果資料集,本資料集提供食米中重金屬含量監測檢驗結果，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=149,食品,北區管理中心,年度、檢體名稱、抽樣廠商名稱、抽樣廠商地址、產地、重金屬檢測殘留量鎘含量_單位ppm、重金屬檢測殘留量汞含量_單位ppm、重金屬檢測殘留量鉛含量_單位ppm、檢驗結果,每一年,2017/11/08,吳先生,02-2787-8339
150,塑膠類食品器具容器包裝宣導資訊資料集,本資料集提供署網的塑膠類食品器具容器包裝宣傳海報，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=150,食品,食品組,標題、發布日期、連結,每月,2017/12/02,林先生,02-2787-7365
151,塑膠類食品器具容器包裝歷年檢驗結果資料集,本資料集提供署網的塑膠類食品容器具包裝歷年檢驗結果，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=151,食品,食品組,標題、發布日期、連結,每一年,2017/04/12,林先生,02-2787-7365
152,醫療器材安全警訊資料集,本資料集提供醫療器材安全警訊資料，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=152,醫療器材,醫療器材及化粧品組,標題、連結、發布日期,不定期,2017/12/01,周先生,02-2787-7519
156,違規藥品廣告資料集,本資料集擷取自各縣市衛生局登錄之藥品廣告處辦紀錄，可顯示欄位以系統開放者為限，惟本資料集可能因後續修正裁量而有所變動，亦不代表處分主體之產品為違法，請審慎採參。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=156,藥品,企劃及科技管理組,違規產品名稱、違規廠商名稱或負責人、處分機關、處分日期、處分法條、違規情節、刊播日期、刊播媒體類別、刊播媒體、查處情形,每週,2017/11/30,陳先生,02-2787-7248
157,違規醫療器材廣告資料集,本資料集擷取自各縣市衛生局登錄之醫療器材廣告處辦紀錄，可顯示欄位以系統開放者為限，惟本資料集可能因後續修正裁量而有所變動，亦不代表處分主體之產品為違法，請審慎採參。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=157,醫療器材,企劃及科技管理組,違規產品名稱、違規廠商名稱或負責人、處分機關、處分日期、處分法條、違規情節、刊播日期、刊播媒體類別、刊播媒體、查處情形,每週,2017/11/30,陳先生,02-2787-7248
158,違規化粧品廣告資料集,本資料集擷取自各縣市衛生局登錄之化粧品廣告處辦紀錄，可顯示欄位以系統開放者為限，惟本資料集可能因後續修正裁量而有所變動，亦不代表處分主體之產品為違法，請審慎採參。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=158,化粧品,企劃及科技管理組,違規產品名稱、違規廠商名稱或負責人、處分機關、處分日期、處分法條、違規情節、刊播日期、刊播媒體類別、刊播媒體、查處情形,每週,2017/11/30,陳先生,02-2787-7248
159,食藥闢謠專區資料集,本資料集介接TFDA署網「食藥闢謠專區」資料連結，並藉此提供一般民眾等相關網路謠言澄清。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=159,其他,企劃及科技管理組,分類、標題、內容、附檔連結、發布日期,不定期,2017/12/12,郭先生,02-2787-7255
160,衛生福利部食品藥物管理署會計月報資料集,本資料集介接TFDA署網的政府資訊公開「會計月報」，並藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=160,其他,主計室,標題、發布日期、連結,每月,2017/11/13,吳小姐,02-2787-7963
161,食品廣告標示諮議會委員名單資料集,本資料集提供食品廣告標示諮議會委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=161,食品,企劃及科技管理組,年份、委員姓名、性別、專長、備註,不定期,2015/08/13,吳小姐,02-2787-7247
162,食品檢驗方法諮議會委員名單資料集,本資料集提供食品檢驗方法諮議會委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=162,研究檢驗,研究檢驗組,年份、職稱、姓名、性別、專長,不定期,2015/08/13,徐小姐,02-2787-7718
163,食品檢驗機構認證審議小組委員名單資料集,本資料集提供食品檢驗機構認證審議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=163,實驗室認證,風險管理組,年份、職稱、姓名、性別、專長,不定期,2017/08/29,陳先生,02-2787-7126
164,濫用藥物尿液檢驗機構認可實地評鑑委員名單資料集,本資料集提供濫用藥物尿液檢驗機構認可實地評鑑委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=164,實驗室認證,風險管理組,年份、現職單位職稱、姓名、性別、備註,不定期,2017/02/24,吳小姐,02-2787-7128
165,濫用藥物尿液檢驗機構認可審議委員會委員名單資料集,本資料集提供濫用藥物尿液檢驗機構認可審議委員會委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=165,實驗室認證,風險管理組,年份、現職單位職稱、姓名、性別、備註,不定期,2017/02/24,吳小姐,02-2787-7128
166,藥物化粧品檢驗機構認證審議小組委員名單資料集,本資料集提供藥物化粧品檢驗機構認證審議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=166,實驗室認證,風險管理組,年份、職稱、姓名、性別、專長,不定期,2017/08/29,楊先生,02-2787-7154
167,藥物非臨床試驗GLP認證審議小組委員名單資料集,本資料集提供藥物非臨床試驗GLP認證審議小組委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=167,實驗室認證,風險管理組,年份、職稱、姓名、性別、專長,不定期,2017/08/29,王先生,02-2787-7128
168,食品衛生安全與營養諮議會委員名單資料集,本資料集提供食品衛生安全與營養諮議會委員名單，藉此提供學術單位、業者、民眾等使用者使用。,http://data.fda.gov.tw/frontsite/data/DataAction.do?method=doDetail&infoId=168,食品,食品組,年份、職稱、姓名、性別、專長,不定期,2015/08/13,王小姐,02-2787-7319
